Straßennummer,Straßenname,Ortsbezirk,Stadtteil Name,Stadtbezirk,Stadtbezirksvorst,Schiedsleutebezirk,Sozialrathaus Name,Polizeirevier,Postleitzahl,Address,Latitude,Longitude,class,type,Strassenname,Strassenname_äöü,imagelink,survey
3257,An der Rosenkranzkirche,11,Seckbach,390,11.75,11,Ost,6.0,60389,An der Rosenkranzkirche 60389 Frankfurt,50.1401719,8.7219701,highway,way,An_der_Rosenkranzkirche,An der Rosenkranzkirche,An_der_Rosenkranzkirche_60389.jpeg,1
1611,Loreleistraße,6,Unterliederbach,621,6.51,6C,Höchst,17.0,65929,Loreleistraße 65929 Frankfurt,50.1072534,8.540183,highway,way,Loreleistrasse,Loreleistrasse,Loreleistrasse_65929.jpeg,1
1196,Hofeckweg,9,Dornbusch,463,9.69,9,Dornbusch,12.0,60320,Hofeckweg 60320 Frankfurt,50.1372566,8.6828004,highway,way,Hofeckweg,Hofeckweg,Hofeckweg_60320.jpeg,1
1980,Rechneigrabenstraße,1,Innenstadt,80,1.01,1,Ost,1.0,60311,Rechneigrabenstraße 60311 Frankfurt,50.111324,8.6902974,highway,way,Rechneigrabenstrasse,Rechneigrabenstrasse,Rechneigrabenstrasse_60311.jpeg,1
3276,Martin-Elsässer-Weg,4,Ostend,140,4.26,4,Ost,5.0,60314,Martin-Elsässer-Weg 60314 Frankfurt,50.111117,8.6986429,highway,way,Martin-Elsaesser-Weg,Martin-Elsaesser-Weg,Martin-Elsaesser-Weg_60314.jpeg,1
1750,Mühlwehrstraße,7,Hausen,410,7.58,7,Bockenheim,11.0,60488,Mühlwehrstraße 60488 Frankfurt,50.1319652,8.6235068,highway,way,Muehlwehrstrasse,Muehlwehrstrasse,Muehlwehrstrasse_60488.jpeg,1
1310,Iselinstraße,11,Riederwald,262,11.76,11,Ost,18.0,60386,Iselinstraße 60386 Frankfurt,50.126708,8.7389576,highway,way,Iselinstrasse,Iselinstrasse,Iselinstrasse_60386.jpeg,1
3745,An der alten Ziegelei,15,Nieder-Eschbach,670,15.82,15,Nord,14.0,60437,An der alten Ziegelei 60437 Frankfurt,50.1912519,8.6630988,highway,way,An_der_alten_Ziegelei,An der alten Ziegelei,An_der_alten_Ziegelei_60437.jpeg,1
2480,Wendelsplatz,5,Sachsenhausen-S.,323,5.3,5A,Sachsenhausen,8.0,60598,Wendelsplatz 60598 Frankfurt,50.1006277,8.691522,place,node,Wendelsplatz,Wendelsplatz,Wendelsplatz_60598.jpeg,1
2709,Am Eschbachtal,14,Harheim,660,14.81,14,Nord,14.0,60437,Am Eschbachtal 60437 Frankfurt,50.1856657,8.6937813,highway,way,Am_Eschbachtal,Am Eschbachtal,Am_Eschbachtal_60437.jpeg,1
3735,Alter Gerichtsplatz,12,Kalbach-Riedberg,651,12.79,12,Nord,14.0,60438,Alter Gerichtsplatz 60438 Frankfurt,50.17714745,8.637048163852041,highway,way,Alter_Gerichtsplatz,Alter Gerichtsplatz,Alter_Gerichtsplatz_60438.jpeg,1
3703,Zeppelinpark,2,Bockenheim,163,2.15,2,Bockenheim,13.0,60486,Zeppelinpark 60486 Frankfurt,50.11057955,8.627618054882815,leisure,way,Zeppelinpark,Zeppelinpark,Zeppelinpark_60486.jpeg,1
1043,Hänggasse,6,Schwanheim,531,6.38,6A,Sachsenhausen,10.0,60529,Hänggasse 60529 Frankfurt,50.0879437,8.5812267,highway,way,Haenggasse,Haenggasse,Haenggasse_60529.jpeg,1
1722,Metzstraße,2,Bockenheim,361,2.12,2,Bockenheim,13.0,60487,Metzstraße 60487 Frankfurt,50.1250392,8.6411002,highway,way,Metzstrasse,Metzstrasse,Metzstrasse_60487.jpeg,1
1205,Hohenstaufenstraße,1,Gallus,161,1.06,1,Gallus,13.0,60327,Hohenstaufenstraße 60327 Frankfurt,50.1105399,8.6570186,highway,way,Hohenstaufenstrasse,Hohenstaufenstrasse,Hohenstaufenstrasse_60327.jpeg,1
1108,Heidelbachstraße,4,Bornheim,281,4.24,4,Ost,5.0,60385,Heidelbachstraße 60385 Frankfurt,50.1253817,8.7130876,highway,way,Heidelbachstrasse,Heidelbachstrasse,Heidelbachstrasse_60385.jpeg,1
2539,Wörsdorfer Straße,1,Gallus,165,1.08,1,Gallus,4.0,60326,Wörsdorfer Straße 60326 Frankfurt,50.1060716,8.6270216,highway,way,Woersdorfer_Strasse,Woersdorfer Strasse,Woersdorfer_Strasse_60326.jpeg,1
1891,Paquetstraße,9,Ginnheim,441,9.67,9,Nord,12.0,60431,Paquetstraße 60431 Frankfurt,50.1431677,8.65848,highway,way,Paquetstrasse,Paquetstrasse,Paquetstrasse_60431.jpeg,1
1260,Im Füldchen,7,Rödelheim,401,7.55,7,Bockenheim,11.0,60489,Im Füldchen 60489 Frankfurt,50.1225493,8.6167264,highway,way,Im_Fueldchen,Im Fueldchen,Im_Fueldchen_60489.jpeg,1
1863,Okrifteler Straße,6,Sindlingen,601,6.47,6B,Höchst,17.0,65931,Okrifteler Straße 65931 Frankfurt,50.0774387,8.5171422,highway,way,Okrifteler_Strasse,Okrifteler Strasse,Okrifteler_Strasse_65931.jpeg,1
2103,Schäfers Gärten,9,Ginnheim,441,9.67,9,Nord,12.0,60431,Schäfers Gärten 60431 Frankfurt,50.1459613,8.6490638,highway,way,Schaefers_Gaerten,Schaefers Gaerten,Schaefers_Gaerten_60431.jpeg,1
2464,Weiherstraße,4,Ostend,140,4.26,4,Ost,5.0,60314,Weiherstraße 60314 Frankfurt,50.1122995,8.6964251,highway,way,Weiherstrasse,Weiherstrasse,Weiherstrasse_60314.jpeg,1
51,Alte Rothofstraße,1,Innenstadt,50,1.02,1,Ost,1.0,60313,Alte Rothofstraße 60313 Frankfurt,50.1131153,8.6752023,highway,way,Alte_Rothofstrasse,Alte Rothofstrasse,Alte_Rothofstrasse_60313.jpeg,1
488,Braunschweiger Weg,6,Zeilsheim,611,6.49,6B,Höchst,17.0,65931,Braunschweiger Weg 65931 Frankfurt,50.0939102,8.4999451,highway,way,Braunschweiger_Weg,Braunschweiger Weg,Braunschweiger_Weg_65931.jpeg,1
1470,Körnerstraße,2,Westend-Nord,191,2.09,2,Dornbusch,3.0,60322,Körnerstraße 60322 Frankfurt,50.1209883,8.6743512,highway,way,Koernerstrasse,Koernerstrasse,Koernerstrasse_60322.jpeg,1
2804,In den Schafgärten,14,Harheim,660,14.81,14,Nord,14.0,60437,In den Schafgärten 60437 Frankfurt,50.1866105,8.6912795,highway,way,In_den_Schafgaerten,In den Schafgaerten,In_den_Schafgaerten_60437.jpeg,1
1456,Kniebisstraße,5,Niederrad,371,5.35,5B,Sachsenhausen,10.0,60528,Kniebisstraße 60528 Frankfurt,50.0852078,8.6447451,highway,way,Kniebisstrasse,Kniebisstrasse,Kniebisstrasse_60528.jpeg,1
2524,Wilhelmshöher Straße,11,Seckbach,390,11.75,11,Ost,6.0,60389,Wilhelmshöher Straße 60389 Frankfurt,50.140691,8.722919,highway,way,Wilhelmshoeher_Strasse,Wilhelmshoeher Strasse,Wilhelmshoeher_Strasse_60389.jpeg,1
3350,Am Wingert,12,Kalbach-Riedberg,650,12.79,12,Nord,14.0,60437,Am Wingert 60437 Frankfurt,50.1905532,8.6405262,highway,way,Am_Wingert,Am Wingert,Am_Wingert_60437.jpeg,1
2521,Wilhelm-Roser-Weg,6,Unterliederbach,621,6.51,6C,Höchst,17.0,65929,Wilhelm-Roser-Weg 65929 Frankfurt,50.106925,8.5361539,highway,way,Wilhelm-Roser-Weg,Wilhelm-Roser-Weg,Wilhelm-Roser-Weg_65929.jpeg,1
614,Dalbergstraße,6,Höchst,591,6.46,6C,Höchst,17.0,65929,Dalbergstraße 65929 Frankfurt,50.1019557,8.5430195,highway,way,Dalbergstrasse,Dalbergstrasse,Dalbergstrasse_65929.jpeg,1
308,August-Schanz-Straße,10,Preungesheim,470,10.73,10,Dornbusch,14.0,60433,August-Schanz-Straße 60433 Frankfurt,50.1627814,8.6883877,amenity,node,August-Schanz-Strasse,August-Schanz-Strasse,August-Schanz-Strasse_60433.jpeg,1
1624,Ludwigsburger Weg,6,Zeilsheim,611,6.49,6B,Höchst,17.0,65931,Ludwigsburger Weg 65931 Frankfurt,50.0968652,8.4968365,highway,way,Ludwigsburger_Weg,Ludwigsburger Weg,Ludwigsburger_Weg_65931.jpeg,1
2101,Schadowstraße,5,Sachsenhausen-N.,321,5.32,5A,Sachsenhausen,8.0,60596,Schadowstraße 60596 Frankfurt,50.0998812,8.6781114,highway,way,Schadowstrasse,Schadowstrasse,Schadowstrasse_60596.jpeg,1
1939,Porzellanhofstraße,1,Innenstadt,70,1.01,1,Ost,1.0,60313,Porzellanhofstraße 60313 Frankfurt,50.1148616,8.6885594,highway,way,Porzellanhofstrasse,Porzellanhofstrasse,Porzellanhofstrasse_60313.jpeg,1
3217,Straßheimstraße,5,Sachsenhausen-N.,322,5.33,5A,Sachsenhausen,8.0,60596,Straßheimstraße 60596 Frankfurt,50.0955193,8.6707048,highway,way,Strassheimstrasse,Strassheimstrasse,Strassheimstrasse_60596.jpeg,1
2287,Steinkleestraße,10,Eckenheim,461,10.72,10,Dornbusch,12.0,60435,Steinkleestraße 60435 Frankfurt,50.1506134,8.683652,highway,way,Steinkleestrasse,Steinkleestrasse,Steinkleestrasse_60435.jpeg,1
2871,Florianweg,16,Bergen-Enkheim,680,16.83,16,Ost,18.0,60388,Florianweg 60388 Frankfurt,50.1488871,8.7536848,highway,way,Florianweg,Florianweg,Florianweg_60388.jpeg,1
2088,Am Sandberg,5,Sachsenhausen-S.,332,5.29,5A,Sachsenhausen,8.0,60599,Am Sandberg 60599 Frankfurt,50.0937605,8.6996339,highway,way,Am_Sandberg,Am Sandberg,Am_Sandberg_60599.jpeg,1
377,Basaltstraße,2,Bockenheim,361,2.12,2,Bockenheim,13.0,60487,Basaltstraße 60487 Frankfurt,50.124996,8.6428148,highway,way,Basaltstrasse,Basaltstrasse,Basaltstrasse_60487.jpeg,1
2394,Unterer Kalbacher Weg,10,Bonames,491,10.7,10,Nord,14.0,60437,Unterer Kalbacher Weg 60437 Frankfurt,50.1810612,8.6612535,highway,way,Unterer_Kalbacher_Weg,Unterer Kalbacher Weg,Unterer_Kalbacher_Weg_60437.jpeg,1
1450,Klingenweg,16,Bergen-Enkheim,680,16.83,16,Ost,18.0,60388,Klingenweg 60388 Frankfurt,50.1550245,8.7482368,highway,way,Klingenweg,Klingenweg,Klingenweg_60388.jpeg,1
2566,Zillestraße,7,Praunheim,423,7.59,7,Bockenheim,11.0,60488,Zillestraße 60488 Frankfurt,50.1371196,8.6130596,highway,way,Zillestrasse,Zillestrasse,Zillestrasse_60488.jpeg,1
1878,Osthafenplatz,4,Ostend,261,4.27,4,Ost,5.0,60314,Osthafenplatz 60314 Frankfurt,50.1113245,8.7119909,highway,way,Osthafenplatz,Osthafenplatz,Osthafenplatz_60314.jpeg,1
510,Bruchfeldplatz,5,Niederrad,371,5.35,5B,Sachsenhausen,10.0,60528,Bruchfeldplatz 60528 Frankfurt,50.08704565,8.644796683238763,leisure,way,Bruchfeldplatz,Bruchfeldplatz,Bruchfeldplatz_60528.jpeg,1
924,Gerbermühlstraße,5,Oberrad,380,5.28,5A,Sachsenhausen,8.0,60599,Gerbermühlstraße 60599 Frankfurt,50.1048353,8.7150936,highway,way,Gerbermuehlstrasse,Gerbermuehlstrasse,Gerbermuehlstrasse_60599.jpeg,1
3408,Christiane-Vulpius-Straße,12,Kalbach-Riedberg,651,12.79,12,Nord,14.0,60438,Christiane-Vulpius-Straße 60438 Frankfurt,50.1792777,8.6390715,highway,way,Christiane-Vulpius-Strasse,Christiane-Vulpius-Strasse,Christiane-Vulpius-Strasse_60438.jpeg,1
1999,Reuterweg,2,Westend-Süd,180,2.1,2,Bockenheim,3.0,60323,Reuterweg 60323 Frankfurt,50.1232452,8.6699494,highway,way,Reuterweg,Reuterweg,Reuterweg_60323.jpeg,1
1858,Oeserstraße,6,Nied,561,6.42,6A,Höchst,16.0,65934,Oeserstraße 65934 Frankfurt,50.104429,8.5746197,highway,way,Oeserstrasse,Oeserstrasse,Oeserstrasse_65934.jpeg,1
1431,Kleine Brückenstraße,5,Sachsenhausen-N.,300,5.31,5A,Sachsenhausen,8.0,60594,Kleine Brückenstraße 60594 Frankfurt,50.1045227,8.6885723,highway,way,Kleine_Brueckenstrasse,Kleine Brueckenstrasse,Kleine_Brueckenstrasse_60594.jpeg,1
3446,Dietrich-Bonhoeffer-Weg,4,Bornheim,272,4.22,4,Ost,6.0,60389,Dietrich-Bonhoeffer-Weg 60389 Frankfurt,50.1402615,8.7033618,highway,way,Dietrich-Bonhoeffer-Weg,Dietrich-Bonhoeffer-Weg,Dietrich-Bonhoeffer-Weg_60389.jpeg,1
3057,Im Dörner,16,Bergen-Enkheim,680,16.83,16,Ost,18.0,60388,Im Dörner 60388 Frankfurt,50.1576212,8.7659232,highway,way,Im_Doerner,Im Doerner,Im_Doerner_60388.jpeg,1
854,Frauensteinstraße,3,Nordend-West,203,3.16,3,Dornbusch,3.0,60322,Frauensteinstraße 60322 Frankfurt,50.1321466,8.679578,highway,way,Frauensteinstrasse,Frauensteinstrasse,Frauensteinstrasse_60322.jpeg,1
461,Böhmerstraße,2,Westend-Nord,191,2.09,2,Dornbusch,3.0,60322,Böhmerstraße 60322 Frankfurt,50.1231367,8.6734233,amenity,node,Boehmerstrasse,Boehmerstrasse,Boehmerstrasse_60322.jpeg,1
2643,Am Steinberg,13,Nieder-Erlenbach,640,13.8,13,Nord,14.0,60437,Am Steinberg 60437 Frankfurt,50.2021415,8.7137339,highway,way,Am_Steinberg,Am Steinberg,Am_Steinberg_60437.jpeg,1
2559,Zentmarkweg,7,Rödelheim,402,7.56,7,Bockenheim,11.0,60489,Zentmarkweg 60489 Frankfurt,50.1251839,8.6043216,highway,way,Zentmarkweg,Zentmarkweg,Zentmarkweg_60489.jpeg,1
3615,Ambronenpfad,6,Unterliederbach,622,6.52,6C,Höchst,17.0,65929,Ambronenpfad 65929 Frankfurt,50.1134404,8.5405841,highway,way,Ambronenpfad,Ambronenpfad,Ambronenpfad_65929.jpeg,1
508,Brommstraße,9,Dornbusch,463,9.69,9,Dornbusch,12.0,60320,Brommstraße 60320 Frankfurt,50.1390767,8.6828759,highway,way,Brommstrasse,Brommstrasse,Brommstrasse_60320.jpeg,1
1697,Max-Quarck-Straße,5,Sachsenhausen-N.,322,5.33,5A,Sachsenhausen,8.0,60596,Max-Quarck-Straße 60596 Frankfurt,50.0927128,8.6763833,highway,way,Max-Quarck-Strasse,Max-Quarck-Strasse,Max-Quarck-Strasse_60596.jpeg,1
1715,Merianplatz,3,Nordend-Ost,130,3.2,3,Ost,3.0,60316,Merianplatz 60316 Frankfurt,50.1199769,8.6950815,railway,node,Merianplatz,Merianplatz,Merianplatz_60316.jpeg,1
608,Cretzschmarstraße,2,Bockenheim,362,2.12,2,Bockenheim,13.0,60487,Cretzschmarstraße 60487 Frankfurt,50.1272823,8.6493513,highway,way,Cretzschmarstrasse,Cretzschmarstrasse,Cretzschmarstrasse_60487.jpeg,1
714,Elisabethenplatz,2,Bockenheim,350,2.13,2,Bockenheim,13.0,60486,Elisabethenplatz 60486 Frankfurt,50.1201364,8.6434939,highway,way,Elisabethenplatz,Elisabethenplatz,Elisabethenplatz_60486.jpeg,1
2372,Treisberger Straße,8,Praunheim,426,8.62,7,Nord,14.0,60439,Treisberger Straße 60439 Frankfurt,50.1548277,8.625979,highway,way,Treisberger_Strasse,Treisberger Strasse,Treisberger_Strasse_60439.jpeg,1
1625,Ludwig-Scriba-Straße,6,Höchst,580,6.45,6C,Höchst,17.0,65929,Ludwig-Scriba-Straße 65929 Frankfurt,50.1030397,8.5519615,highway,way,Ludwig-Scriba-Strasse,Ludwig-Scriba-Strasse,Ludwig-Scriba-Strasse_65929.jpeg,1
1710,Melemstraße,3,Nordend-West,203,3.16,3,Dornbusch,3.0,60322,Melemstraße 60322 Frankfurt,50.1296821,8.6755229,highway,way,Melemstrasse,Melemstrasse,Melemstrasse_60322.jpeg,1
421,Beunestraße,6,Nied,561,6.42,6A,Höchst,16.0,65934,Beunestraße 65934 Frankfurt,50.1000073,8.5665069,highway,way,Beunestrasse,Beunestrasse,Beunestrasse_65934.jpeg,1
467,Bolongarostraße,6,Höchst,580,6.45,6C,Höchst,17.0,65929,Bolongarostraße 65929 Frankfurt,50.1018414,8.5541942,highway,way,Bolongarostrasse,Bolongarostrasse,Bolongarostrasse_65929.jpeg,1
1673,Marschnerstraße,3,Nordend-West,211,3.19,3,Ost,3.0,60318,Marschnerstraße 60318 Frankfurt,50.1257385,8.6860369,highway,way,Marschnerstrasse,Marschnerstrasse,Marschnerstrasse_60318.jpeg,1
2552,Zehntgasse,6,Schwanheim,531,6.38,6A,Sachsenhausen,10.0,60529,Zehntgasse 60529 Frankfurt,50.0864682,8.5829325,highway,way,Zehntgasse,Zehntgasse,Zehntgasse_60529.jpeg,1
2488,Weserstraße,1,Bahnhofsviertel,90,1.03,1,Gallus,4.0,60329,Weserstraße 60329 Frankfurt,50.107946,8.6702693,highway,way,Weserstrasse,Weserstrasse,Weserstrasse_60329.jpeg,1
814,Flörsheimer Straße,1,Gallus,162,1.07,1,Gallus,4.0,60326,Flörsheimer Straße 60326 Frankfurt,50.104048,8.6374111,highway,way,Floersheimer_Strasse,Floersheimer Strasse,Floersheimer_Strasse_60326.jpeg,1
2249,Sondershausenstraße,1,Gallus,154,1.05,1,Gallus,16.0,60326,Sondershausenstraße 60326 Frankfurt,50.0972419,8.622749,highway,way,Sondershausenstrasse,Sondershausenstrasse,Sondershausenstrasse_60326.jpeg,1
1406,Kiebitzpfad,6,Griesheim,552,6.41,6A,Gallus,16.0,65933,Kiebitzpfad 65933 Frankfurt,50.1029186,8.5892334,highway,way,Kiebitzpfad,Kiebitzpfad,Kiebitzpfad_65933.jpeg,1
2665,Zum Erlengrund,13,Nieder-Erlenbach,640,13.8,13,Nord,14.0,60437,Zum Erlengrund 60437 Frankfurt,50.1991328,8.7100081,highway,way,Zum_Erlengrund,Zum Erlengrund,Zum_Erlengrund_60437.jpeg,1
2081,Saarbrücker Straße,6,Schwanheim,531,6.38,6A,Sachsenhausen,10.0,60529,Saarbrücker Straße 60529 Frankfurt,50.0824954,8.5809252,highway,way,Saarbruecker_Strasse,Saarbruecker Strasse,Saarbruecker_Strasse_60529.jpeg,1
990,Große Bockenheimer Straße (Freßgass´),1,Innenstadt,50,1.02,1,Ost,1.0,60313,Große Bockenheimer Straße (Freßgass´) 60313 Frankfurt,50.1149466,8.6731916,amenity,node,Grosse_Bockenheimer_Strasse_(Fressgass´),Grosse Bockenheimer Strasse (Fressgass´),Grosse_Bockenheimer_Strasse_(Fressgass´)_60313.jpeg,1
947,Gladenbacher Weg,7,Rödelheim,402,7.56,7,Bockenheim,11.0,60489,Gladenbacher Weg 60489 Frankfurt,50.1205093,8.6066766,highway,way,Gladenbacher_Weg,Gladenbacher Weg,Gladenbacher_Weg_60489.jpeg,1
2666,Zum Schäferköppel,13,Nieder-Erlenbach,640,13.8,13,Nord,14.0,60437,Zum Schäferköppel 60437 Frankfurt,50.2060882,8.708666,highway,way,Zum_Schaeferkoeppel,Zum Schaeferkoeppel,Zum_Schaeferkoeppel_60437.jpeg,1
2204,Schweizer Platz,5,Sachsenhausen-N.,324,5.32,5A,Sachsenhausen,8.0,60594,Schweizer Platz 60594 Frankfurt,50.1024094,8.6800572,railway,node,Schweizer_Platz,Schweizer Platz,Schweizer_Platz_60594.jpeg,1
948,Glaserstraße,5,Oberrad,380,5.28,5A,Sachsenhausen,8.0,60599,Glaserstraße 60599 Frankfurt,50.0996379,8.7286888,highway,way,Glaserstrasse,Glaserstrasse,Glaserstrasse_60599.jpeg,1
2146,Schmalkaldener Straße,6,Unterliederbach,621,6.51,6C,Höchst,17.0,65929,Schmalkaldener Straße 65929 Frankfurt,50.10788,8.5285652,highway,way,Schmalkaldener_Strasse,Schmalkaldener Strasse,Schmalkaldener_Strasse_65929.jpeg,1
1279,Im Teller,5,Oberrad,380,5.28,5A,Sachsenhausen,8.0,60599,Im Teller 60599 Frankfurt,50.0937055,8.7375145,highway,way,Im_Teller,Im Teller,Im_Teller_60599.jpeg,1
3073,Ludwig-Reinheimer-Straße,8,Heddernheim,431,8.61,8,Nord,14.0,60439,Ludwig-Reinheimer-Straße 60439 Frankfurt,50.1646708,8.6394886,highway,way,Ludwig-Reinheimer-Strasse,Ludwig-Reinheimer-Strasse,Ludwig-Reinheimer-Strasse_60439.jpeg,1
2147,Schmickbrücke,4,Ostend,261,4.27,4,Ost,5.0,60314,Schmickbrücke 60314 Frankfurt,50.1084936,8.7144224,highway,way,Schmickbruecke,Schmickbruecke,Schmickbruecke_60314.jpeg,1
435,Birsteiner Straße,11,Fechenheim,510,11.77,11,Ost,18.0,60386,Birsteiner Straße 60386 Frankfurt,50.135801,8.7640473,highway,way,Birsteiner_Strasse,Birsteiner Strasse,Birsteiner_Strasse_60386.jpeg,1
1808,Nieder Kirchweg,6,Nied,561,6.42,6A,Höchst,16.0,65934,Nieder Kirchweg 65934 Frankfurt,50.0962805,8.5713588,highway,way,Nieder_Kirchweg,Nieder Kirchweg,Nieder_Kirchweg_65934.jpeg,1
679,Dunckerstraße,11,Riederwald,262,11.76,11,Ost,18.0,60386,Dunckerstraße 60386 Frankfurt,50.1285825,8.7319051,highway,way,Dunckerstrasse,Dunckerstrasse,Dunckerstrasse_60386.jpeg,1
2914,Schönecker Straße,16,Bergen-Enkheim,680,16.83,16,Ost,18.0,60388,Schönecker Straße 60388 Frankfurt,50.158354,8.7572767,highway,way,Schoenecker_Strasse,Schoenecker Strasse,Schoenecker_Strasse_60388.jpeg,1
3723,Rothschildpark,2,Westend-Süd,110,2.1,2,Bockenheim,3.0,60323,Rothschildpark 60323 Frankfurt,50.117414,8.670021214236783,leisure,way,Rothschildpark,Rothschildpark,Rothschildpark_60323.jpeg,1
288,Auf dem Gleichen,6,Nied,562,6.43,6A,Höchst,16.0,65934,Auf dem Gleichen 65934 Frankfurt,50.1033213,8.574634,highway,way,Auf_dem_Gleichen,Auf dem Gleichen,Auf_dem_Gleichen_65934.jpeg,1
895,Gagernstraße,4,Ostend,252,4.25,4,Ost,5.0,60385,Gagernstraße 60385 Frankfurt,50.1234789,8.7138837,highway,way,Gagernstrasse,Gagernstrasse,Gagernstrasse_60385.jpeg,1
794,Feststraße,3,Nordend-Ost,130,3.2,3,Ost,3.0,60316,Feststraße 60316 Frankfurt,50.1216441,8.6929537,highway,way,Feststrasse,Feststrasse,Feststrasse_60316.jpeg,1
1198,Hofgartenweg,11,Seckbach,390,11.75,11,Ost,6.0,60389,Hofgartenweg 60389 Frankfurt,50.1447076,8.7208956,amenity,node,Hofgartenweg,Hofgartenweg,Hofgartenweg_60389.jpeg,1
2906,Riedstraße,16,Bergen-Enkheim,680,16.83,16,Ost,18.0,60388,Riedstraße 60388 Frankfurt,50.1492924,8.7540973,highway,way,Riedstrasse,Riedstrasse,Riedstrasse_60388.jpeg,1
3389,Am Jessenapfel,10,Preungesheim,470,10.73,10,Dornbusch,12.0,60435,Am Jessenapfel 60435 Frankfurt,50.1548708,8.7002618,highway,way,Am_Jessenapfel,Am Jessenapfel,Am_Jessenapfel_60435.jpeg,1
1197,Hoffeldstraße,5,Oberrad,380,5.28,5A,Sachsenhausen,8.0,60599,Hoffeldstraße 60599 Frankfurt,50.1010732,8.7216105,highway,way,Hoffeldstrasse,Hoffeldstrasse,Hoffeldstrasse_60599.jpeg,1
517,Brühlstraße,8,Heddernheim,431,8.61,8,Nord,14.0,60439,Brühlstraße 60439 Frankfurt,50.1608357,8.6475001,amenity,node,Bruehlstrasse,Bruehlstrasse,Bruehlstrasse_60439.jpeg,1
837,Francstraße,9,Dornbusch,463,9.69,9,Dornbusch,12.0,60320,Francstraße 60320 Frankfurt,50.1376744,8.6818714,highway,way,Francstrasse,Francstrasse,Francstrasse_60320.jpeg,1
2489,Westenbergerstraße,6,Sindlingen,601,6.47,6B,Höchst,17.0,65931,Westenbergerstraße 65931 Frankfurt,50.0800943,8.5087824,highway,way,Westenbergerstrasse,Westenbergerstrasse,Westenbergerstrasse_65931.jpeg,1
1350,Kalbächer Gasse (Freßgass'),1,Innenstadt,50,1.02,1,Ost,1.0,60313,Kalbächer Gasse (Freßgass') 60313 Frankfurt,50.1146516,8.6746686,amenity,node,Kalbaecher_Gasse_(Fressgass'),Kalbaecher Gasse (Fressgass'),Kalbaecher_Gasse_(Fressgass')_60313.jpeg,1
779,Falltorstraße,4,Bornheim,281,4.24,4,Ost,6.0,60385,Falltorstraße 60385 Frankfurt,50.1283189,8.7151952,highway,way,Falltorstrasse,Falltorstrasse,Falltorstrasse_60385.jpeg,1
2108,Schaubstraße,5,Sachsenhausen-N.,322,5.33,5A,Sachsenhausen,8.0,60596,Schaubstraße 60596 Frankfurt,50.099996,8.6701608,amenity,node,Schaubstrasse,Schaubstrasse,Schaubstrasse_60596.jpeg,1
1276,Georg-Treser-Straße,5,Oberrad,380,5.28,5A,Sachsenhausen,8.0,60599,Georg-Treser-Straße 60599 Frankfurt,50.0970465,8.7156836,amenity,node,Georg-Treser-Strasse,Georg-Treser-Strasse,Georg-Treser-Strasse_60599.jpeg,1
2321,Sulzbacher Straße,1,Gallus,162,1.07,1,Gallus,4.0,60326,Sulzbacher Straße 60326 Frankfurt,50.103784,8.6349399,highway,way,Sulzbacher_Strasse,Sulzbacher Strasse,Sulzbacher_Strasse_60326.jpeg,1
259,Annabergstraße,6,Zeilsheim,604,6.49,6B,Höchst,17.0,65931,Annabergstraße 65931 Frankfurt,50.0939083,8.5045208,highway,way,Annabergstrasse,Annabergstrasse,Annabergstrasse_65931.jpeg,1
2514,Wildunger Straße,2,Bockenheim,361,2.12,2,Bockenheim,13.0,60487,Wildunger Straße 60487 Frankfurt,50.1219927,8.6487816,highway,way,Wildunger_Strasse,Wildunger Strasse,Wildunger_Strasse_60487.jpeg,1
975,Grafenstraße,9,Dornbusch,462,9.69,9,Dornbusch,12.0,60433,Grafenstraße 60433 Frankfurt,50.1487805,8.6706003,amenity,node,Grafenstrasse,Grafenstrasse,Grafenstrasse_60433.jpeg,1
1284,Im Vogelsgesang,7,Hausen,410,7.58,7,Bockenheim,11.0,60488,Im Vogelsgesang 60488 Frankfurt,50.1376016,8.6261789,highway,way,Im_Vogelsgesang,Im Vogelsgesang,Im_Vogelsgesang_60488.jpeg,1
3601,Horst-Schulmann-Straße,4,Ostend,140,4.26,4,Ost,5.0,60314,Horst-Schulmann-Straße 60314 Frankfurt,50.1094894,8.7002459,highway,way,Horst-Schulmann-Strasse,Horst-Schulmann-Strasse,Horst-Schulmann-Strasse_60314.jpeg,1
1422,Klarastraße,9,Eschersheim,452,9.66,9,Dornbusch,12.0,60433,Klarastraße 60433 Frankfurt,50.1520762,8.6635374,highway,way,Klarastrasse,Klarastrasse,Klarastrasse_60433.jpeg,1
889,Fürstenbergerstraße,2,Westend-Nord,191,2.09,2,Dornbusch,3.0,60323,Fürstenbergerstraße 60323 Frankfurt,50.1236723,8.6655089,highway,way,Fuerstenbergerstrasse,Fuerstenbergerstrasse,Fuerstenbergerstrasse_60323.jpeg,1
1856,Oeder Weg,3,Nordend-West,120,3.21,3,Ost,3.0,60318,Oeder Weg 60318 Frankfurt,50.1270443,8.6823944,highway,way,Oeder_Weg,Oeder Weg,Oeder_Weg_60318.jpeg,1
1900,Paul-Heyse-Straße,9,Ginnheim,441,9.67,9,Nord,12.0,60431,Paul-Heyse-Straße 60431 Frankfurt,50.1472642,8.6588377,highway,way,Paul-Heyse-Strasse,Paul-Heyse-Strasse,Paul-Heyse-Strasse_60431.jpeg,1
